Cold emails,"Sample Acceptance Letter
Your Street Address
City, State, Zip Code
Date
Mr. Patrick Dodson
Lone Cactus Food and Beverage Company
162 Getzen Drive
Scottsdale, AZ 85258
Dear Mr. Dodson:
I am writing to confirm my acceptance of the employment offer that you extended
to me on December 1, 2008 for the position of Sales Representative for Lone
Cactus at an annual salary of $42,000. I am confident you will find me a
competent and enthusiastic team member.
As we discussed, I will report to your office at 8 a.m. on January 12, 2009 for my
first day of employment. I will bring the employment verification documents you
requested.
I look forward to starting my career with Lone Cactus, and thank you again for
the offer and your confidence in me. I may be reached at 480-123-4567 should
you need anything else prior to my start date.
Sincerely yours,
(sign here)
Your Name"
Cold emails,"Sample Job Rejection Letter:
To.
Marley David
HR Manager
Glow Enterprises Limited
# 67, North Lane
Nottingham
15th May 2014
Subject: Job rejection letter
Respected Sir,
I am pleased to receive a job offer letter from your company, offering the post of a
marketing executive. I am writing this letter to inform you that I have accepted a
higher position at some other company and therefore I would like to reject the job
that you have offered
Through this letter, I would like to take this opportunity to first of all thank you for
your time and efforts that you had put in to review my resume and documents
and for conducting an interview While I applied at your company, I had also
applied at some other company and got selected with the better opportunities
and prospects. Since I am looking forward to gain better exposure in the
marketing sector, I regret to inform you about my decision of rejecting the job
offer.
I once again thank you for your kind consideration to my candidacy and I wish
your company all the best for its future endeavours Hope to be associated with
your company in future.
Thanking you.
Sincerely,"
Cold emails,"I've accepted an offer. What should I do next?
Remove yourself from the internship/job search
Politely decline all remaining offers by calling and emailing the recruiters
Cancel all remaining interviews
How do I turn down an offer?
Call the HR Director/Supervisor to turn down the offer
Follow up with a written email to notify the employer. Please see our example for what to write in the email.
Example: Declining Offer Letter
Tiffany Traveler
1234 35th Street
Los Angeles, CA 90007
(213) 740-0000
Tiffanyt@usc.edu
March 1, 20XX
Ms. Katherine T. Walden, Manager
Creative Marketing Company
5678 Wilshire Boulevard
Los Angeles, CA 90038
Dear Ms. Walden:
Thank you for the marketing internship offer with Creative Marketing Company. I enjoyed meeting with you and your staff
and appreciate the time you've given me to consider the offer.
Though Creative Marketing Company is an impressive company, I am declining the offer. I have decided to accept
another offer I believe to be more appropriate for my skills and career goals.
I want to thank you for the consideration and opportunity to work with your team. I wish you and the staff of Creative
Marketing Company all the best.
Sincerely,
Tiffany Traveler
USC Career Center
3601 Trousdale Parkway, Student Union 110
Los Angeles, CA 90089-4897
(213) 740-9111
careers@usc.edu http://careers.usc.edu
Rev. 4/15"
Cold emails,"1402 Smith Street #3
Rochester, NY 14606
Joan Livingston
Great Lakes Coastal Science Corporation
4241 University Avenue
Rochester. NY 14627
February 10. 2010
Dear Ms. Livingston
Thank you for offering me the position of research chemist with Great Lakes Coastal Science
Corporation I would like to accept your offer, and I will be ready to begin work at the end of May as you
have asked. In the meantime. I will wait for more information from your Human Resources Department
Thank you again. and I look forward to working with your research team.
Sincerely.
Wei Li"
Cold emails,"1402 Smith Street #3
Rochester, NY 14606
Joan Livingston
Great Lakes Coastal Science Corporation
4241 University Avenue
Rochester. NY 14627
February 10. 2010
Dear Ms. Livingston
Thank you for offering me the position of research chemist with Great Lakes Coastal Science
Corporation I would like to accept your offer, and I will be ready to begin work at the end of May as you
have asked. In the meantime. I will wait for more information from your Human Resources Department
Thank you again. and I look forward to working with your research team.
Sincerely.
Wei Li"
Cold emails,"Employment Acceptance Letter
September 25, 2017.
The Registrar.
Lily International School,
Chandpura- - West Bengal - 510007.
Subject: Acceptance Letter for joining the school
Dear Ma'am,
It is with pleasure that | accept your offer of the
position of Teacher in History at Lily International
School. The signed copy of the contract of
employment is enclosed, as requested by you.
I will be able to join the institute on October 3, 2017.
Thank you for this opportunity.
Yours Faithfully,
(Your Signature)
(Your Name)
Encl: Contract of employment"
Cold emails,"Subject: Jane Doe - Job Offer Acceptance
Dear Julian Smith,
Thank you for the employment offer for the Marketing Manager position in Business &
Business Co. I'm excited to be joining the marketing team of the premier software business
solutions at the starting salary of $54,000 as discussed during our phone conversation on
June 07, 2019.
I look forward to starting my journey and meeting the rest of the team on June 21, 2019.
Please let me know if any additional documents or paperwork is required.
Again, thank you for the opportunity and confidence in me. I will be more than willing to
contribute to the success of Business & Business Co.
Sincerely,
Jane Doe"
Cold emails,"Sample Job Offer Acceptance Letter
Your Name
Your Address
Your City, State, Zip Code
Your Phone Number
Your Email
Date
Mrs Jane Brown
Human Resources Manager
Open Door Company
Address
City, State, Zip Code
Dear Mrs Brown
Thank you for offering me the position of Assistant Accountant with Open Door Company. / am
pleased to accept this offer and look forward to starting employment with your company on
March 1, 2017.
As we discussed my starting salary will be $40 000 and health and life insurance benefits will be
provided after 60 days of employment.
Thank you again for giving me this wonderful opportunity. / am eager to join your team and make
a positive contribution to the company.
If there is any further information or paperwork you need me to complete, please let me know
and / will arrange it as soon as possible.
Sincerely,
Your signature
Typed name"
Cold emails,"Har low Financ al Services
123 Made Up Road
Derby
DE1 1AA
Date 6th January 2011
Dear Mr Bennett
I would like to thank you for offering me the position of Office Manager with your company. After considering
your proposal am very pleased to be able to accept L
I
look forward to starting work on 6th February 2011 and meeting my newwork coleagues.
As we discussed over the phone carter today my initial salary will be £23,000 along with the other benefits
you mentioned I have already handed in my notice to my current employers
If you require any further documents from me then please let me know
Once again. thank you.
Yours sincerely
Mark Thompson
128 Somewhere Road
Birmingham
B1 1AA"
Cold emails,"EMAIL TEMPLATE
JOB ACCEPTANCE LETTER
To,
Mr. (Mention the Name with Position)
Company Name
Address, City & State
Dear Mr./Ms. (First Name )
It is with deepest gratitude that I am writing to thank you for offering me the position of
Sales Executive at XYZ Company. It is with pleasure that I am accepting job offer made by
your good self and look forward to a long and prosperous business relation with (Mention
Company Name).
As discussed, I will take up my responsibilities on the (Mention the date of Joining). with a
starting salary of $ ( Mention Figure) CTC per annum (Cost to Company).
I
am eager to join your team and to make a positive contribution to the company.
Sincerely,
Signature
Name of the Candidate (prospective Employee)"
Cold emails,"LETTER FOR JOB OFFER ACCEPTANCE
Jason Burnett
87 Washington Street,
Smithfield, CA 08055
909-555-5555
jason.burnett@email.com
August 17, 20XX
Michael Hynes
Director, Human Resources
Smithfield Granite and Stonework
800 Marshall Avenue
Smithfield, CA 08055
Dear Mr. Hynes,
As we discussed on the phone, I am very pleased to accept the position of
Advertising Assistant with Smithfield Granite and Stonework. Thank you again for
the opportunity. I am eager to make a positive contribution to the company
and to work with everyone on the Smithfield team.
As we discussed, my starting salary will be $48,000 and health and life insurance
benefits will be provided after 30 days of employment.
I look forward to starting employment on August 31, 2021. If there is any
additional information or paperwork you need prior to then, please let me know.
Again, thank you very much.
Sincerely,
Jason Burnett (signature hard copy letter)
Jason Burnett"
Cold emails,"Sample Job Offer Acceptance Letter
Your Name
Your Address
Your City, State, Zip Code
Your Phone Number
Your Email
Date
Mrs Jane Brown
Human Resources Manager
Open Door Company
Address
City, State, Zip Code
Dear Mrs Brown
Thank you for offering me the position of Assistant Accountant with Open Door Company. / am
pleased to accept this offer and look forward to starting employment with your company on July
3, 2017.
As we discussed my starting salary will be $40 000 and health and life insurance benefits will be
provided after 60 days of employment.
Thank you again for giving me this wonderful opportunity. I am eager to join your team and
make a positive contribution to the company.
If there is any further information or paperwork you need me to complete, please let me know
and I will arrange it as soon as possible.
Sincerely,
Your signature
Typed name"
Cold emails,"Job Offer Acceptance Letter
Dear (recipient),
I am happy to receive the job offer for the position
of (position) at (company's name). The job offer is
quite fair, based on the position's requirements and
responsibilities and my qualifications.
Please record this letter as my official letter of
acceptance for the job. The confidence that you
have in my abilities to perform the duties that will
be expected of me.
My years of experience and judgment, which I have
gained over the past years, will enable me to
perform these duties. I hope to achieve all the tasks
successfully and wholeheartedly.
I look forward to working with you.
Sincerely,
(Your name)."
Cold emails,"Susan B. Jones
6500 E. Beach Street
Rocky Mount, NC 27804
December 10, 2013
Mr. James Baker
Human Resources Director
Centura Bank
P.O. Box 7488
Rocky Mount, NC 27804
Dear Mr. Baker
I am pleased to accept your offer for the position Accounting Assistant L at . starting
salary of $24,000 per year. I understand that I am entitled to full benefit coverage
beginning the first day of employment
I - pleased to be associated with Centura Bank I look forward to working with you
and your staff I will see you on January 5. 2000 During that time you may reach me at
(252)442-6565 should the need arise
Sincerely,"
Cold emails,"P.O. Box 123
Charleston, SC 29424
January 25, 2013
Mr. John Smith, Coordinator
Tri-County Media Solutions
345 Green Street
Mount Pleasant, SC 29464
Dear Mr. Smith:
I would like to thank you for meeting with me yesterday to discuss my candidacy for the position
of Media Production Intern. I enjoyed meeting with you and learning more about your pre-and
post-production work.
I was pleased to hear about the close teaching relationship you have with your interns, and I
look forward to the possibility of being able to apply my media and production skills in the work
setting you described
Please feel free to contact me by cell phone (607-871-5555), or email (janejones@g.cofc.edu) if
I
can provide you with additional information Again, thank you for the interview and your
consideration I look forward to hearing from you.
Mr. John Smith, Coordinator
Tri-County Media Solutions
345 Green Street
Mount Pleasant, SC 29464
Dear Mr. Smith:
I would like to thank you for meeting with me yesterday to discuss my candidacy for the position
of Media Production Intern. I enjoyed meeting with you and learning more about your pre-and
post-production work.
I was pleased to hear about the close teaching relationship you have with your interns, and I
look forward to the possibility of being able to apply my media and production skills in the work
setting you described
Please feel free to contact me by cell phone (607-871-5555), or email (janejones@g.cofc.edu) if
I can provide you with additional information. Again, thank you for the interview and your
consideration I look forward to hearing from you.
Sincerely,
(Signature)
Jane P. Jones"
Cold emails,"D-203, Oasis
Thane
Mumbai
13th June, 2013
Dear Mr. Gupta
I am pleased to accept your offer to join Alpha INC as a
system analyst. The few hours that I got to interact with
your engineers convinced me that I will be working with a
competent team in a dynamic company and I look forward
to making meaningful contributions to the team's efforts.
As you requested, I have signed and enclosed the
employment contract.
The start date of July 1 is acceptable to me and I look
forward to meeting you in person in your office on that
date.
Sincerely
Rahul Shetty"
Cold emails,"Jason Burma
78 Geogrepool Street
Los Angeles, CA 90002
(909) 444-8888
yourname@email.com
July 10, 2019
Mr. Michael Hussey
Director of Human Resources
ABC Technologies
800 Park Avenue
Los Angeles, CA 90002
Dear Mr. Hussey,
Thank you for the offer of the Digital Marketing Executive position I always
wanted to be a part of ABC Technologies, and have been waiting for an
opportunity to come my way. I would be happy to join the team and work in
the marketing department Thank you again for the opportunity.
While this is a job for me, but I'm afraid the salary currently offered is not
where I want to be at this stage of my life. It would be ideal if the salary could
be adjusted by 10 percent
I would be happy to start employment on July 12, 2019, after a little
adjustment in salary. Please let me know if any other additional information or
paperwork is required
Again, thank you for the opportunity.
Sincerely,
Jason Burma"
Cold emails,"1012 My Street
Winona, MN 55987
(123)456 7890
wWamion@winona.edu
May 18. 20xx
Jennifer Jacobs
Walker Art Museum
1750 Hennepin Ave.
Minneapolis MN 55403
Dear Ms. Jacobs
I was thrilled to receive your offer of employment for the Art Director position and 1 am happy to accept the terms you
outlined in your letter (3 year, limited-term at $70,000 annually)
The position at the Walker Art Museum will allow me to use my creative abilities along with my administration skills to
accomplish the goals set out during the interview process
I will report to your main office for training at 8:00 a.m. on Monday June 2 as we discussed I look forward to being a
part of the Walker Art Museum and am excited to begin my new position and make a positive contribution to your team
Thank you
Sincerely,
Your signature
Wazno Warrior"
Cold emails,"Susan B. Jones
6500 E. Beach Street
Rocky Mount, NC 27804
December 10, 2011
Mr. James Baker
Human Resources Director
Centura Bank
P.O. Box 7488
Rocky Mount, NC 27804
Dear Mr. Baker:
I am pleased to accept your offer for the position, Accounting Assistant I. at a starting
salary of $24,000 per year. 1 understand that I am entitled to full benefit coverage
beginning the first day of employment
I am pleased to be associated with Centura Bank. I look forward to working with you
and your staff. I will see you on January 5, 2000. During that time you may reach me at
(252)442-6565 should the need arise.
Sincerely,
Susan B. Jones."
Cold emails,"Rachel Applicant
123 Main Street, Anytown, CA 12345 . 555-555-5555 . rachel.applicant@email.com
August 1, 2022
Harold Lee
Principal
Suburb Elementary School
123 Business Rd.
Business City, NY 54321
Dear Mr. Lee,
Thank you so much for hiring me for the teaching assistant position. I appreciate the time you
took to interview me, and I am very glad to become a part of the staff at Suburb Elementary
School.
I am ready to meet the students on September 1st and can't wait to begin planning sessions
with Jane Smith on August 12th to help get her classroom and curriculum set for the new year.
Please let me know if these dates are still correct or if anything changes.
look forward to starting my position and, once again, I'd like to thank you for this great
opportunity.
Sincerely,
Signature (hard copy letter)
Rachel Applicant"
Cold emails,"Sample Accepting an Offer Letter
1234 Ledgewood Drive
Cincinnati, Ohio 45207
May 22, 2006
Mr. Jack Bryan
Director of Corporate Recruitment
Products Unlimited Corporation
5555 Commerce Lane
Anytown, Ohio 40000
Dear Mr. Bryan:
Thank you for the time you and Ms. Smith have invested while considering my
qualifications for the position of staff accountant. From all that I have learned, I am
convinced that employment with Products Unlimited is the right choice for me.
I am, therefore, pleased to accept your offer as an accountant in the finance department at
the agreed upon salary of $32,000 per year. I understand that joining your staff is
contingent upon completion of my degree and a routine medical examination. I will
report to work on June 1. Please advise me of any additional details that require my
attention.
I am eager to begin what I consider a most challenging career.
Sincerely,
Jan Storey"
Cold emails,"REJECTION LETTER JOB OFFER
AllBusiness
Templates
Date: August 19, 2021
To,
{{ATTN}}
{{Address}}
{{Postal code}}
{{Country})
Subject: {{Subject}}
Dear {{Name}},
I am writing this letter to thank you for offering me the position of operation manager at your
organization.
I must appreciate your effort and the time taken by you to conduct the interview process. It was a
great opportunity for me to learn more about your company. But unfortunately, I regret that I won't
be able to join your prestigious organization as I have already accepted a position with another
company.
Your organization has got a great administrative system and I have always admired the
well-coordinated team work of your company. On many aspects the offered position is an appealing
one. The refined interview process was very impressive. I appreciate your consideration throughout
the interview process.
Thank you once again for considering my candidacy. I hope to work with you in future.
Yours sincerely
{{Signature}}
{{Formal Name}) {{Title})
Page of 7"
Cold emails,"April 21, 2007
Bill Smith
Recruiting Manager
XYZ Corporation
222 State Street
South Bend, IN 46615
Dear Mr. Smith,
It gives me great pleasure to accept the Editorial Assistant position with NBC. I am
particularly pleased that I will be able to work on the News floor to learn firsthand the
operations of producing a news program.
Per my offer letter, I would like to restate the terms of my hiring agreement. I will begin
my position as Editorial Assistant on July 1, 2007 at the downtown State Street location.
I understand my starting salary will be $40,000 with performance reviews every year
and that NBC will pay for my relocation expenses up to $1,500.
I received the employment forms sent in the mail and have completed and returned
them. Thank you again for what I am certain will be an outstanding opportunity and
will look forward to seeing you in July.
Sincerely,
Mary Jones"
Cold emails,"Dear Sharlene,
Thank you so much for the generous offer for the Web Developer position
and the interesting interview last week. It was really great to meet the team
and see the office. I enjoyed learning much about this position, and |
appreciate you taking the time to consider me.
While this position in EST seems to be a great opportunity, I've decided to
pursue another role that offers me more career opportunities.
Still, getting to know you has been a real pleasure for me. Hope to catch
up in the nearest future.
Again, thanks for your time and support.
Sincerely Yours,
Daniel."
Cold emails,"Jennifer Damlee
2022-05-10
Personal Info
Email
Ms. Peggy Lee
jenny.damlee@zetymail.com
Head of Recruitment
Fever Dream Cosmetics
Phone
616 Rainy Lane
(123) 456-7890
Vacaville, CA 94533
Address
213 Cobweb Street
Dear Ms. Lee,
Sugarfield, CA 95776
In response to your job offer letter, I am delighted to accept the position of Social
Media Manager with Fever Dream Cosmetics. I would like to thank you once more
for this opportunity. I can't wait to contribute to the company's online presence and
collaborate with everyone in the marketing department.
As proposed, my annual salary will be $45,000 with two weeks of paid leave and
health insurance provided after 30 days of employment.
I look forward to starting employment on June 6, 2022. Please let me know if you
need any additional information beforehand or if there are any documents I should
bring on my first day.
Thank you again for this opportunity.
Best regards,
Jennifer Damlee"
Cold emails,"Example of a Letter Accepting a Job Offer - Hard Copy
Jane Fieldstone
87 Washington Street
Smithfield, CA 08055
(909) 555-5555
jane.fieldstone@gmail.com
Date
Dear Ms. Fieldstone,
As we discussed on the phone, I am very pleased to accept the position of Advertising
Assistant with Smithfield Granite and Stonework. Thank you again for the opportunity.
I
am eager to make a positive contribution to the company and to work with everyone on
the Smithfield team.
As we discussed, my starting salary will be $38,000 and health and life insurance benefits
will be provided after 30 days of employment.
I look forward to starting employment on July 1, 20XX. If there is any additional
information or paperwork you need prior to then, please let me know.
Again, thank you very much.
Signature
Jane Fieldstone"
Cold emails,"Example of a Letter Accepting a Job Offer - Hard Copy
Jane Fieldstone
87 Washington Street
Smithfield, CA 08055
(909) 555-5555
jane.fieldstone@gmail.com
Date
Dear Ms. Fieldstone,
As we discussed on the phone, I am very pleased to accept the position of Advertising
Assistant with Smithfield Granite and Stonework. Thank you again for the opportunity. I
am eager to make a positive contribution to the company and to work with everyone on
the Smithfield team.
As we discussed, my starting salary will be $38,000 and health and life insurance benefits
will be provided after 30 days of employment.
I look forward to starting employment on July 1, 20XX. If there is any additional
information or paperwork you need prior to then, please let me know.
Again, thank you very much.
Signature
Jane Fieldstone"
Cold emails,"[Date]
[Mr./Ms. Full name]
[Title]
[Employer name]
[Employer street address]
[City, state zip code]
Dear [Mr./Ms. Name]:
It is with great pleasure that I accept your offer to join [employer name] as a [position
title] under [supervisor name]. The goals you outlined for the position are well-matched to my
abilities, and I consider it a privilege to join your team.
As we discussed, my annual salary will be [salary], and medical benefits will commence after 30
days of employment.
[Mr./Ms. last name], thank you for making the interview process enjoyable. I look forward to
working with you and the [employer name] team. I will report to work on [date]. In the meantime,
feel free to call me at (555) 555-5555.
Sincerely,
[Your name]"
Cold emails,"[Date]
[Mr./Ms. Full name]
[Title]
[Employer name]
[Employer street address]
[City, state zip code]
Dear [Mr./Ms. Name]:
It is with great pleasure that I accept your offer to join [employer name] as a [position
title] under [supervisor name]. The goals you outlined for the position are well-matched to my
abilities, and I consider it a privilege to join your team.
As we discussed, my annual salary will be [salary], and medical benefits will commence after 30
days of employment.
[Mr./Ms. last name], thank you for making the interview process enjoyable. I look forward to
working with you and the [employer name] team. I will report to work on [date]. In the meantime,
feel free to call me at (555) 555-5555.
Sincerely,
[Your name]"
Cold emails,"Sample Job Offer Acceptance Letter
Your Name
Your Address
Your City, State, Zip Code
Your Phone Number
Your Email
Date
Mrs Jane Brown
Human Resources Manager
Open Door Company
Address
City, State, Zip Code
Dear Mrs Brown
Thank you for offering me the position of Assistant Accountant with Open Door Company. I
am pleased to accept this offer and look forward to starting employment with your company
on July 3, 2017.
As we discussed my starting salary will be $40 000 and health and life insurance benefits
will be provided after 60 days of employment.
Thank you again for giving me this wonderful opportunity. I am eager to join your team and
make a positive contribution to the company.
If there is any further information or paperwork you need me to complete, please let me
know and I will arrange it as soon as possible.
Sincerely,
Your signature
Typed name"
Cold emails,"Sample Job Offer Acceptance Letter
Your Name
Your Address
Your City, State, Zip Code
Your Phone Number
Your Email
Date
Mrs Jane Brown
Human Resources Manager
Open Door Company
Address
City, State, Zip Code
Dear Mrs Brown
Thank you for offering me the position of Assistant Accountant with Open Door Company. I
am pleased to accept this offer and look forward to starting employment with your company
on July 3, 2017.
As we discussed my starting salary will be $40 000 and health and life insurance benefits
will be provided after 60 days of employment.
Thank you again for giving me this wonderful opportunity. I am eager to join your team and
make a positive contribution to the company.
If there is any further information or paperwork you need me to complete, please let me
know and I will arrange it as soon as possible.
Sincerely,
Your signature
Typed name"
Cold emails,"Job acceptance letter example:
Davidsons Furniture Sales
123 Addison Road
Derby
DE2 1AA
Date : 26th July 2010
Ref: Sales Executive vacancy
Dear Mr Davidson
Thank you very much for offering me the Sales Manager position with your company.
I am very happy to work for your company and please consider this letter as my formal acceptance of
the position. As was agreed my starting annual salary will be 25,000 pounds, I also understand and
accept that I will have to undergo a one month probationary period.
I am eager to provide my managerial, sales and marketing experience and skills to your organisation.
I am looking forward very much to starting work on the 23rd August 2010 and to working with you
and your colleagues.
If in the meantime you require any further documentation from me then please let me know.
Yours sincerely
Mr Richard Jones
128 Chester Road
Birmingham
B28 1WW
Tel: 0121 777 8888
Email: Richard.j@madeupemail.com"
Cold emails,"Job acceptance letter example:
Davidsons Furniture Sales
123 Addison Road
Derby
DE2 1AA
Date : 26th July 2010
Ref: Sales Executive vacancy
Dear Mr Davidson
Thank you very much for offering me the Sales Manager position with your company.
I am very happy to work for your company and please consider this letter as my formal acceptance of
the position. As was agreed my starting annual salary will be 25,000 pounds, I also understand and
accept that I will have to undergo a one month probationary period.
I am eager to provide my managerial, sales and marketing experience and skills to your organisation.
I am looking forward very much to starting work on the 23rd August 2010 and to working with you
and your colleagues.
If in the meantime you require any further documentation from me then please let me know.
Yours sincerely
Mr Richard Jones
128 Chester Road
Birmingham
B28 1WW
Tel: 0121 777 8888
Email: Richard.j@madeupemail.com"
Cold emails,"Acceptance Letter Sample
1435 Lincoln Ave
Charleston IL 61920
Today's Date
Ms. Mary Lou Nelson
Manager of Human Resources
XYZ Corporation
2901 Glenwood Ave
Chicago IL 60429
Dear Ms. Nelson:
I am writing to confirm my acceptance of your employment offer on April 20 and to tell you how
delighted I am to be joining XYZ Corporation in Chicago. The work is exactly what I have
prepared to perform and hoped to do. I feel confident that I can make a significant contribution to
the corporation, and I am grateful for the opportunity you have given me.
As we discussed, I will report to work at 8:00 am on July 1 and will have completed the medical
examination and drug testing by the start date. Additionally, I shall complete all employment and
insurance forms for the new employee orientation.
I look forward to working with you and your fine team. I appreciate your confidence in me and
am very happy to be joining your staff.
Sincerely,
Sarah B. Rodriguez"
Cold emails,"Acceptance Letter Sample
1435 Lincoln Ave
Charleston IL 61920
Today's Date
Ms. Mary Lou Nelson
Manager of Human Resources
XYZ Corporation
2901 Glenwood Ave
Chicago IL 60429
Dear Ms. Nelson:
I am writing to confirm my acceptance of your employment offer on April 20 and to tell you how
delighted I am to be joining XYZ Corporation in Chicago. The work is exactly what I have
prepared to perform and hoped to do. I feel confident that I can make a significant contribution to
the corporation, and I am grateful for the opportunity you have given me.
As we discussed, I will report to work at 8:00 am on July 1 and will have completed the medical
examination and drug testing by the start date. Additionally, I shall complete all employment and
insurance forms for the new employee orientation.
I look forward to working with you and your fine team. I appreciate your confidence in me and
am very happy to be joining your staff.
Sincerely,
Sarah B. Rodriguez"
Cold emails,"date
specific name of recipient
name of company or organization
address
address
Dear [specific named individual]:
It was certainly wonderful news when you called [day or time of call] to offer me
the position as [name of position] for [name of company]. Please consider this
letter my formal acceptance.
/
am pleased to accept your offer at a salary of $[salary amount here] annually.
As we agreed, my starting date will be [insert starting date].
/ also understand that my total compensation package includes [list benefits
here].
Thank you again, [specific name of recipient], for offering me this wonderful
opportunity, and do let me know if / can do anything in advance of my start date
to facilitate the paperwork, or other ways you'd like me to prepare.
/ am very much looking forward to being a part of the [name of company or
organization] team!
Sincerely,
Job-Seeker"
Cold emails,"date
specific name of recipient
name of company or organization
address
address
Dear [specific named individual]:
It was certainly wonderful news when you called [day or time of call] to offer me
the position as [name of position] for [name of company]. Please consider this
letter my formal acceptance.
/ am pleased to accept your offer at a salary of $[salary amount here] annually.
As we agreed, my starting date will be [insert starting date].
/ also understand that my total compensation package includes [list benefits
here].
Thank you again, [specific name of recipient], for offering me this wonderful
opportunity, and do let me know if / can do anything in advance of my start date
to facilitate the paperwork, or other ways you'd like me to prepare.
/ am very much looking forward to being a part of the [name of company or
organization] team!
Sincerely,
Job-Seeker"
Cold emails,"To:-- --
Subject:- Job Offer Accepted at Company_name]
Message Body:-
""Dear Mr Drake
As per our discussion over the phone and skype I am very pleased to accept the position Senior Manager,
Direct Salwa with MNO Pvt Ltd
Taking this opportunity, | would again like to thank you for this offer I am looking forward for our engagement
and make a positive contribution to the organization I am very excited to work with each and every person on
team MNO Pvt Ltd
As discussed I will start at a salary of (amount) per annum Other benefits included in my remuneration would
be health insurance life insurance and travel allowances (if applicable).
I would join your organization on May 1. 20XX Prior to that if there is any other formality | need to fulfil please
let me know
Thank you very much
[Name]"
Cold emails,"To:
Subject:- - Job Offer Accepted at [Company_name]
Message Body:-
""Dear Mr Drake,
As per our discussion over the phone and skype, | am very pleased to accept the position Senior Manager,
Direct Salwa with MNO Pvt Ltd.
Taking this opportunity, | would again like to thank you for this offer. | am looking forward for our engagement
and make a positive contribution to the organization. | am very excited to work with each and every person on
team MNO Pvt Ltd.
As discussed, | will start at a salary of (amount) per annum. Other benefits included in my remuneration would
be health insurance, life insurance and travel allowances (if applicable).
|
would join your organization on May 1, 20XX. Prior to that if there is any other formality | need to fulfil please
let me know.
Thank you very much.
[Name]"""
Cold emails,"From,
Date:
(Date on Which Letter is Written)
To,
Subject: Acceptance of the Job Letter Confirming the Date of Joining
Dear
(Sir or Madam),
In reference to your letter dated
(Which Date the Job letter was Received),
confirming my selection for the post of
(Which Post you are Selected For). It
shall be matter of great pride and honor for me to join the firm.
For me it is like a dream come true as your company holds a name of respect. I assure
to be a committed and sincere worker, making significant contributions to company's
success
I shall be able to join by the
(Which is Your Expected Date of Joining), if it will
not be of any inconvenience to your firm.
Seeking co-operation in future!
Thanking You
Yours truly,
Name and Signature"
Cold emails,"From,
Date-
To,
Subject: Acceptance of offered position
I was very pleased to receive your offer letter and am writing to inform you that I would
be very happy to work with you as a Senior Executive Officer in your company. I'm
proud that I got this offer from you and I promise that I shall accomplish all my future
tasks with enthusiasm and caliber
In today's job market it isn't easy to secure a position that is reassuring and well-
earning. I'm therefore all the happier that I got this chance to prove my mettle to you.
I
assure you I won't let you down.
Thanking you,
Yours faithfully,
[Your name]"
Cold emails,"From,
Date-
To,
Subject: Acceptance of offered position
I was very pleased to receive your offer letter and am writing to inform you that I would
be very happy to work with you as a Senior Executive Officer in your company. I'm
proud that I got this offer from you and I promise that I shall accomplish all my future
tasks with enthusiasm and caliber.
In today's job market it isn't easy to secure a position that is reassuring and well-
earning. I'm therefore all the happier that I got this chance to prove my mettle to you. I
assure you I won't let you down.
Thanking you,
Yours faithfully,
[Your name]"
Cold emails,"Dear Sir,
In reference to your letter dated
(Which Date the Job letter was Received),
confirming my selection for the post of
(Which Post you are Selected For). It
shall be matter of great pride and honor for me to join the firm.
For me it is like a dream come true as your company holds a name of respect. I assure
to be a committed and sincere worker, making significant contributions to company's
success.
I shall be able to join by the
(Which is Your Expected Date of Joining), if it will
not be of any inconvenience to your firm.
Seeking co-operation in future!
Thanking You
Yours truly,
Name and Signature"
Cold emails,"""Student Name
Full Address
Email Address
Date
Employer's Name
Employer's Title
Full Address
Dear [New employer].
As we discussed on the phone, I am very pleased to accept the position of [position title] with [organization].
Thank you for the opportunity. I am eager to make a positive contribution to the company and to work with
everyone on the [organization name] team
As we discussed my starting salary will be $XX,000. with two (2) weeks' vacation per year. and health and
life insurance benefits being provided after XX days of employment
I look forward to starting employment on July 1. 20XX If there is any additional information or paperwork
you need prior to then. please let me know
Again. thank you.
[Your name]"""
Cold emails,"(Date)
(Mr./Ms. Name)
(Title)
(Employer Name)
(Address)
(City, Province, Postal Code)
Dear (Mr./Ms. Name):
It is with great pleasure that I accept your offer to join (Employer Name) as a (position title)
under (Supervisor Name). The goals you outlined for the position are well-matched to my
abilities, and I consider it a privilege to join your team.
As we discussed, my annual salary will be (salary), and medical benefits will commence after 30
days of employment
(Mr./Ms. Name), thank you for making the interview process enjoyable. I look forward to working
with you and the (Employer Name) team. I will report to work on (Date). In the meantime, feel
free to call me at 555-123-4567
Sincerely,
(Name)"
Cold emails,"(Date)
(Mr./Ms. Name)
(Title)
(Employer Name)
(Address)
(City, Province, Postal Code)
Dear (Mr./Ms. Name):
It is with great pleasure that I accept your offer to join (Employer Name) as a (position title)
under (Supervisor Name). The goals you outlined for the position are well-matched to my
abilities, and I consider it a privilege to join your team.
As we discussed, my annual salary will be (salary), and medical benefits will commence after 30
days of employment.
(Mr./Ms. Name), thank you for making the interview process enjoyable. I look forward to working
with you and the (Employer Name) team. I will report to work on (Date). In the meantime, feel
free to call me at 555-123-4567.
Sincerely,
(Name)"
